T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,target
-50,-53,-66,-55,-60,-57,-63,-64,-54,-44,-56,-61,-69,-56,-67,-60,-82,-65,B7
-70,-67,-77,-62,-65,-45,-56,-65,-69,-59,-77,-65,-51,-40,-45,-59,-58,-65,A51
-72,-79,-95,-71,-83,-73,-60,-55,-61,-71,-70,-79,-67,-77,-65,-60,-56,-63,A62
-51,-49,-43,-63,-61,-54,-66,-71,-62,-56,-56,-64,-68,-67,-65,-65,-69,-65,A23
-68,-61,-55,-56,-60,-60,-68,-66,-71,-57,-54,-56,-58,-61,-61,-59,-64,-66,B20
-64,-70,-61,-59,-68,-56,-66,-71,-73,-63,-56,-57,-56,-74,-64,-62,-70,-77,A29
-59,-53,-62,-67,-77,-73,-75,-77,-83,-62,-56,-64,-70,-77,-76,-79,-95,-80,B18
-49,-57,-60,-71,-70,-63,-77,-85,-76,-43,-64,-62,-55,-75,-63,-73,-64,-70,A11
-76,-67,-79,-68,-67,-62,-78,-64,-49,-73,-76,-79,-66,-69,-77,-57,-62,-52,A73
-64,-68,-64,-67,-65,-54,-60,-51,-45,-77,-64,-62,-68,-60,-58,-53,-48,-50,A71
-66,-62,-55,-45,-54,-61,-70,-55,-67,-63,-72,-62,-62,-75,-57,-55,-66,-58,B32
-64,-70,-63,-68,-61,-57,-61,-54,-65,-70,-67,-66,-73,-65,-52,-44,-50,-50,A72
-61,-59,-52,-51,-49,-65,-57,-76,-64,-77,-68,-74,-47,-58,-70,-83,-62,-63,B35
-68,-70,-64,-63,-61,-53,-67,-70,-69,-63,-60,-59,-56,-70,-59,-65,-68,-78,A33
-59,-56,-45,-66,-76,-58,-75,-67,-70,-55,-53,-45,-56,-72,-66,-71,-75,-70,A27
-66,-58,-55,-65,-64,-64,-74,-69,-70,-67,-65,-54,-69,-63,-70,-74,-72,-72,B26
-49,-53,-67,-55,-59,-57,-63,-64,-54,-43,-56,-61,-71,-56,-67,-59,-79,-68,B7
-51,-58,-50,-54,-68,-58,-66,-71,-66,-56,-52,-53,-62,-63,-65,-60,-86,-72,B12
-79,-59,-53,-61,-51,-61,-64,-59,-56,-60,-64,-69,-56,-57,-43,-53,-55,-72,A44
-62,-71,-62,-60,-55,-71,-51,-51,-53,-72,-68,-64,-63,-62,-52,-59,-68,-61,B51
-64,-77,-63,-67,-67,-56,-66,-70,-72,-84,-65,-62,-55,-58,-50,-52,-62,-60,A53
-69,-66,-73,-68,-53,-60,-52,-47,-56,-66,-67,-70,-63,-51,-74,-43,-65,-58,B56
-72,-67,-64,-78,-63,-69,-54,-61,-60,-77,-81,-73,-79,-61,-54,-61,-56,-72,B53
-63,-68,-63,-59,-69,-56,-66,-72,-74,-61,-57,-56,-56,-77,-63,-62,-69,-76,A29
-50,-52,-64,-54,-59,-57,-63,-65,-54,-41,-56,-61,-69,-56,-67,-60,-78,-65,B7
-61,-60,-55,-55,-53,-64,-54,-57,-62,-74,-62,-64,-56,-47,-63,-63,-61,-64,B40
-63,-69,-63,-61,-64,-62,-67,-67,-76,-69,-73,-64,-64,-61,-50,-57,-56,-80,A46
-95,-52,-65,-95,-95,-68,-64,-95,-95,-95,-95,-95,-57,-95,-95,-66,-95,-95,B23
-70,-61,-70,-80,-70,-80,-81,-83,-95,-61,-68,-69,-78,-71,-75,-83,-95,-95,B1
-66,-57,-56,-64,-66,-64,-77,-69,-70,-68,-66,-54,-68,-63,-70,-74,-72,-71,B26
-78,-73,-62,-63,-64,-64,-56,-61,-55,-78,-74,-74,-66,-62,-52,-55,-63,-61,B49
-61,-60,-52,-52,-50,-66,-57,-77,-65,-77,-68,-77,-48,-57,-68,-83,-63,-63,B35
-63,-69,-64,-64,-68,-62,-49,-54,-49,-73,-83,-70,-70,-51,-63,-47,-51,-58,B59
-70,-61,-81,-64,-66,-55,-67,-71,-71,-61,-62,-63,-58,-63,-61,-64,-72,-68,A29
-49,-57,-63,-65,-64,-77,-66,-68,-72,-61,-56,-68,-57,-67,-66,-95,-67,-69,A8
-79,-85,-66,-75,-66,-70,-64,-61,-64,-78,-83,-74,-74,-63,-74,-68,-50,-64,B62
-48,-57,-58,-69,-70,-81,-70,-83,-84,-58,-57,-63,-80,-74,-71,-67,-80,-95,B4
-73,-67,-74,-70,-73,-67,-60,-63,-56,-73,-83,-72,-70,-59,-65,-70,-54,-50,B69
-47,-48,-59,-63,-69,-83,-81,-75,-76,-57,-64,-69,-65,-75,-70,-80,-73,-76,B6
-57,-55,-67,-68,-66,-71,-67,-76,-69,-52,-60,-69,-80,-83,-70,-71,-72,-74,B3
-67,-72,-67,-71,-58,-46,-55,-66,-75,-65,-65,-64,-72,-52,-64,-48,-59,-63,A56
-56,-45,-64,-55,-56,-54,-70,-64,-63,-50,-56,-59,-62,-61,-61,-62,-61,-64,B11
-68,-65,-57,-56,-59,-59,-67,-64,-74,-58,-52,-58,-58,-62,-61,-58,-64,-67,B20
-72,-61,-66,-61,-64,-79,-70,-83,-85,-71,-82,-67,-63,-70,-87,-85,-79,-78,B33
-59,-58,-63,-48,-67,-62,-71,-63,-61,-58,-56,-49,-60,-60,-63,-59,-66,-72,B24
-56,-46,-58,-68,-68,-58,-72,-66,-65,-50,-61,-51,-60,-65,-67,-66,-64,-66,A16
-72,-78,-84,-72,-80,-72,-60,-55,-61,-71,-71,-81,-66,-75,-67,-60,-56,-64,A62
-51,-57,-63,-65,-64,-77,-66,-68,-71,-59,-54,-67,-57,-67,-65,-95,-67,-69,A8
-79,-73,-68,-79,-69,-68,-62,-50,-55,-80,-72,-80,-68,-64,-67,-58,-57,-54,B80
-51,-41,-60,-68,-74,-71,-77,-68,-72,-50,-44,-60,-63,-61,-79,-60,-70,-69,A15
-64,-62,-95,-58,-67,-50,-59,-52,-56,-68,-63,-63,-61,-57,-65,-48,-47,-64,A68
-66,-57,-55,-64,-65,-64,-75,-69,-69,-67,-63,-54,-67,-63,-71,-73,-73,-72,B26
-66,-62,-74,-59,-65,-63,-57,-57,-66,-84,-74,-79,-65,-57,-61,-60,-68,-65,B45
-65,-56,-75,-72,-84,-70,-81,-77,-85,-68,-64,-81,-72,-81,-76,-74,-71,-76,B9
-73,-79,-67,-70,-70,-73,-65,-61,-62,-95,-71,-95,-68,-64,-67,-62,-72,-46,A79
-68,-67,-71,-67,-67,-57,-62,-73,-60,-67,-74,-80,-66,-63,-66,-52,-54,-60,A69
-68,-65,-68,-65,-62,-72,-68,-59,-58,-79,-71,-70,-68,-66,-70,-57,-61,-57,B57
-61,-56,-45,-67,-80,-59,-75,-68,-70,-57,-52,-45,-58,-81,-64,-73,-74,-69,A27
-63,-70,-64,-71,-78,-68,-95,-81,-77,-64,-68,-70,-80,-95,-74,-85,-81,-95,B5
-57,-71,-53,-60,-62,-62,-68,-67,-67,-60,-56,-58,-61,-63,-73,-64,-59,-66,A28
-63,-67,-59,-62,-55,-61,-68,-67,-58,-72,-65,-69,-54,-62,-56,-45,-54,-56,A76
-52,-42,-62,-69,-72,-76,-78,-71,-71,-51,-47,-61,-62,-61,-78,-60,-72,-70,A15
-52,-50,-43,-65,-61,-54,-66,-69,-63,-58,-56,-63,-68,-67,-65,-68,-68,-65,A23
-66,-65,-69,-62,-58,-61,-53,-58,-63,-82,-74,-81,-67,-61,-56,-61,-66,-65,B45
-82,-83,-66,-77,-69,-71,-56,-56,-54,-82,-78,-83,-67,-66,-65,-71,-59,-53,B66
-51,-76,-66,-67,-81,-64,-80,-71,-77,-61,-55,-58,-62,-72,-73,-67,-77,-69,A5
-65,-56,-75,-72,-85,-71,-81,-78,-83,-68,-64,-83,-72,-84,-77,-74,-71,-76,B9
-73,-68,-78,-71,-67,-77,-59,-64,-63,-86,-81,-78,-70,-61,-66,-62,-67,-63,B58
-60,-68,-56,-61,-63,-67,-71,-75,-77,-55,-54,-68,-71,-71,-66,-62,-74,-69,A25
-61,-68,-75,-70,-80,-71,-95,-77,-80,-64,-66,-62,-72,-95,-82,-77,-70,-81,A13
-82,-70,-66,-64,-63,-79,-95,-67,-62,-85,-81,-79,-83,-60,-71,-63,-68,-67,B54
-46,-62,-65,-71,-71,-71,-77,-83,-79,-58,-61,-62,-67,-70,-71,-70,-77,-73,A7
-64,-57,-56,-59,-49,-47,-63,-57,-61,-59,-62,-59,-50,-56,-61,-60,-66,-63,A40
-60,-68,-75,-67,-56,-60,-55,-53,-61,-57,-65,-73,-57,-61,-50,-47,-57,-53,A63
-95,-52,-66,-95,-95,-68,-64,-95,-95,-95,-95,-95,-57,-95,-95,-65,-95,-95,B23
-67,-72,-55,-60,-55,-58,-71,-71,-68,-70,-66,-64,-58,-66,-72,-81,-84,-76,B38
-66,-67,-65,-68,-67,-53,-59,-73,-68,-78,-65,-64,-58,-59,-50,-57,-66,-60,A53
-68,-61,-50,-68,-67,-60,-71,-79,-74,-53,-50,-57,-71,-76,-64,-71,-76,-73,A21
-64,-66,-74,-69,-58,-57,-53,-56,-65,-69,-75,-68,-63,-57,-53,-58,-64,-71,B45
-71,-74,-72,-81,-67,-66,-57,-54,-61,-72,-84,-80,-75,-65,-73,-62,-70,-49,B70
-80,-80,-68,-69,-73,-78,-66,-63,-63,-77,-74,-81,-69,-64,-71,-63,-63,-46,A79
-95,-52,-63,-95,-95,-68,-64,-95,-95,-95,-95,-95,-57,-95,-95,-65,-95,-95,B23
-75,-66,-63,-68,-69,-58,-79,-71,-74,-74,-83,-79,-75,-59,-55,-75,-74,-71,B46
-60,-68,-70,-67,-57,-61,-55,-54,-60,-56,-65,-70,-57,-61,-51,-46,-56,-53,A63
-56,-61,-79,-45,-57,-57,-56,-67,-60,-62,-61,-49,-58,-61,-68,-67,-67,-81,B27
-65,-70,-55,-53,-60,-63,-67,-70,-77,-55,-54,-68,-54,-70,-64,-69,-65,-81,A29
-68,-62,-59,-66,-73,-70,-64,-47,-55,-65,-65,-66,-66,-51,-61,-64,-65,-50,B68
-60,-65,-65,-71,-76,-65,-72,-82,-84,-50,-56,-59,-63,-68,-68,-73,-74,-73,A4
-50,-65,-75,-64,-69,-67,-79,-77,-72,-53,-54,-58,-74,-68,-73,-65,-86,-75,A3
-79,-68,-71,-79,-67,-60,-69,-62,-49,-77,-77,-71,-68,-71,-61,-56,-52,-57,A80
-42,-58,-76,-70,-81,-73,-74,-84,-80,-61,-65,-68,-65,-82,-86,-71,-85,-73,A6
-73,-75,-75,-69,-75,-71,-73,-55,-61,-78,-78,-74,-70,-62,-75,-77,-70,-63,B77
-61,-65,-67,-73,-75,-63,-75,-95,-83,-50,-55,-59,-58,-69,-66,-76,-75,-72,A4
-53,-51,-42,-67,-61,-55,-67,-67,-61,-61,-58,-68,-64,-69,-70,-65,-67,-65,A23
-50,-65,-74,-74,-95,-62,-78,-76,-71,-50,-55,-59,-66,-75,-79,-67,-84,-75,A3
-58,-58,-76,-76,-73,-77,-77,-78,-84,-49,-55,-58,-67,-78,-75,-95,-74,-77,A3
-58,-57,-76,-77,-73,-75,-76,-77,-82,-49,-56,-58,-66,-81,-75,-95,-73,-76,A3
-59,-65,-64,-66,-66,-63,-80,-79,-67,-55,-56,-58,-67,-71,-70,-77,-70,-75,A4
-65,-59,-56,-64,-68,-60,-74,-78,-71,-54,-61,-57,-59,-66,-64,-66,-70,-81,A21
-56,-50,-57,-50,-59,-60,-62,-67,-58,-61,-49,-57,-58,-56,-59,-58,-59,-64,B15
-51,-57,-64,-65,-64,-78,-66,-68,-72,-59,-55,-68,-57,-67,-66,-95,-67,-69,A8
-63,-70,-64,-71,-78,-68,-95,-81,-74,-64,-68,-70,-82,-95,-74,-86,-79,-95,B5
-69,-74,-76,-70,-65,-59,-66,-63,-61,-68,-65,-71,-61,-71,-62,-60,-50,-58,B17
-56,-47,-54,-54,-58,-63,-76,-68,-64,-55,-56,-57,-69,-61,-74,-61,-66,-65,B8
-64,-57,-68,-67,-58,-45,-54,-62,-63,-70,-70,-71,-61,-47,-66,-52,-61,-55,B44
-66,-62,-68,-71,-71,-52,-47,-63,-69,-57,-62,-59,-53,-53,-45,-59,-61,-58,A55
-76,-69,-64,-70,-64,-62,-60,-41,-56,-61,-69,-67,-62,-62,-57,-48,-49,-58,A67
-71,-74,-72,-80,-67,-66,-57,-54,-61,-73,-83,-82,-76,-65,-73,-62,-70,-48,B70
-54,-50,-43,-67,-61,-55,-67,-68,-61,-63,-57,-65,-66,-68,-68,-66,-67,-64,A23
-70,-70,-69,-73,-71,-62,-70,-63,-58,-64,-77,-71,-68,-73,-67,-58,-74,-51,A77
-79,-74,-81,-68,-64,-58,-72,-62,-53,-70,-69,-74,-63,-70,-59,-56,-52,-55,A65
-63,-71,-59,-54,-63,-53,-75,-67,-65,-57,-72,-56,-57,-73,-62,-66,-67,-63,A36
-73,-69,-72,-75,-65,-60,-69,-63,-50,-78,-76,-71,-68,-71,-61,-58,-52,-55,A80
-60,-57,-62,-48,-68,-62,-73,-63,-60,-58,-55,-50,-59,-59,-63,-59,-66,-73,B24
-61,-61,-56,-55,-49,-62,-72,-63,-66,-69,-63,-61,-58,-59,-64,-65,-66,-68,B29
-66,-70,-78,-63,-59,-64,-56,-64,-65,-62,-64,-69,-58,-57,-69,-53,-61,-55,A54
-72,-61,-59,-64,-65,-64,-79,-82,-82,-60,-80,-61,-64,-83,-70,-72,-95,-73,A22
-74,-72,-62,-62,-65,-64,-55,-62,-56,-78,-75,-74,-66,-62,-51,-55,-61,-61,B49
-56,-66,-67,-77,-68,-65,-73,-77,-75,-56,-55,-56,-67,-72,-65,-67,-75,-72,A1
-61,-58,-56,-53,-48,-62,-77,-64,-67,-72,-64,-62,-57,-57,-62,-63,-65,-68,B29
-55,-47,-54,-65,-66,-65,-63,-72,-65,-43,-52,-59,-57,-65,-62,-73,-65,-66,A20
-72,-76,-78,-66,-65,-70,-60,-66,-59,-73,-79,-67,-75,-67,-59,-59,-55,-67,B61
-73,-71,-61,-63,-66,-54,-52,-62,-63,-64,-62,-67,-61,-59,-56,-50,-55,-63,A60
-73,-73,-75,-66,-68,-64,-59,-50,-46,-82,-72,-70,-63,-62,-67,-45,-55,-66,B55
-47,-57,-57,-69,-70,-78,-70,-85,-84,-58,-57,-63,-79,-73,-70,-66,-82,-95,B4
-66,-63,-74,-59,-65,-63,-57,-57,-65,-81,-73,-82,-65,-57,-61,-61,-68,-65,B45
-73,-64,-69,-63,-65,-56,-56,-47,-53,-63,-65,-65,-62,-58,-58,-75,-56,-49,B64
-68,-67,-58,-61,-52,-55,-75,-68,-67,-75,-72,-70,-62,-64,-61,-73,-78,-72,B42
-46,-61,-65,-70,-72,-71,-77,-83,-78,-57,-60,-61,-67,-69,-71,-70,-77,-73,A7
-59,-53,-62,-66,-76,-73,-75,-77,-83,-62,-56,-64,-70,-76,-76,-79,-95,-82,B18
-68,-68,-65,-70,-55,-51,-63,-69,-72,-66,-66,-62,-54,-56,-55,-67,-61,-65,A41
-42,-59,-72,-71,-83,-73,-77,-82,-82,-58,-68,-68,-65,-82,-83,-70,-85,-73,A6
-71,-82,-72,-69,-71,-63,-75,-55,-45,-75,-67,-65,-67,-60,-76,-67,-51,-40,B71
-53,-61,-66,-73,-69,-69,-71,-81,-82,-55,-63,-58,-62,-69,-70,-82,-67,-77,A1
-71,-67,-60,-57,-58,-56,-70,-65,-71,-65,-63,-68,-50,-78,-69,-64,-72,-82,A37
-51,-61,-69,-64,-75,-66,-71,-84,-80,-53,-60,-60,-75,-74,-75,-80,-73,-80,A9
-64,-57,-72,-65,-76,-69,-79,-80,-78,-55,-47,-61,-62,-78,-68,-66,-80,-80,A18
-63,-71,-64,-71,-77,-68,-95,-81,-75,-64,-68,-70,-80,-95,-75,-95,-81,-95,B5
-66,-75,-63,-68,-66,-56,-66,-69,-74,-83,-65,-63,-55,-58,-50,-51,-62,-61,A53
-78,-71,-81,-70,-73,-67,-60,-56,-47,-69,-77,-71,-79,-65,-76,-62,-66,-56,B79
-78,-64,-74,-80,-72,-55,-61,-59,-55,-74,-65,-75,-64,-61,-58,-58,-50,-58,A65
-71,-74,-72,-81,-67,-67,-57,-56,-62,-72,-83,-80,-75,-65,-72,-62,-70,-48,B70
-82,-68,-70,-75,-66,-60,-70,-64,-47,-77,-78,-71,-68,-70,-61,-57,-52,-54,A80
-72,-75,-64,-68,-70,-82,-62,-61,-48,-81,-63,-76,-79,-60,-62,-58,-52,-43,B75
-69,-65,-65,-73,-73,-69,-70,-59,-56,-64,-67,-68,-63,-62,-64,-52,-56,-53,A77
-67,-66,-65,-53,-67,-62,-68,-75,-74,-61,-62,-62,-53,-66,-61,-64,-63,-71,A29
-52,-58,-49,-53,-71,-57,-66,-71,-67,-57,-56,-54,-62,-64,-65,-59,-81,-70,B12
-64,-69,-59,-66,-57,-57,-57,-62,-51,-84,-63,-71,-60,-59,-70,-68,-62,-46,B76
-61,-58,-54,-63,-79,-64,-80,-71,-80,-54,-49,-59,-61,-67,-60,-64,-72,-72,A25
-67,-60,-59,-61,-51,-39,-59,-72,-50,-68,-72,-69,-59,-47,-57,-54,-66,-59,B39
-64,-57,-69,-67,-58,-45,-54,-61,-62,-70,-71,-71,-61,-47,-65,-52,-61,-54,B44
-65,-58,-56,-65,-68,-60,-75,-78,-71,-54,-62,-57,-59,-66,-64,-66,-70,-81,A21
-68,-63,-66,-66,-73,-76,-85,-83,-83,-78,-70,-66,-69,-70,-75,-78,-85,-81,B21
-68,-65,-62,-61,-62,-48,-65,-65,-80,-61,-59,-76,-57,-52,-53,-55,-60,-64,A48
-83,-72,-76,-75,-72,-70,-66,-59,-46,-75,-95,-79,-72,-70,-63,-64,-55,-48,A74
-72,-75,-82,-78,-66,-72,-74,-61,-70,-78,-83,-76,-76,-77,-81,-62,-56,-47,A78
-74,-69,-77,-74,-61,-73,-63,-58,-51,-84,-76,-81,-74,-64,-66,-58,-66,-64,B78
-65,-70,-56,-60,-55,-58,-70,-71,-69,-74,-66,-64,-59,-65,-73,-82,-86,-77,B38
-59,-65,-67,-73,-74,-65,-74,-77,-82,-51,-55,-60,-62,-67,-67,-72,-73,-72,A4
-64,-58,-64,-56,-49,-61,-95,-70,-74,-57,-50,-56,-50,-58,-58,-54,-65,-81,A39
-64,-57,-68,-68,-58,-45,-55,-61,-59,-70,-70,-71,-61,-47,-63,-52,-61,-56,B44
-68,-62,-79,-65,-63,-46,-57,-69,-63,-63,-64,-66,-54,-39,-45,-57,-62,-66,A51
-64,-63,-62,-73,-62,-59,-50,-60,-65,-58,-64,-61,-58,-53,-51,-43,-56,-61,A59
-69,-79,-67,-65,-37,-54,-66,-66,-76,-63,-64,-65,-54,-61,-54,-64,-65,-71,A38
-71,-74,-72,-82,-68,-67,-57,-54,-61,-72,-84,-82,-75,-65,-73,-61,-70,-48,B70
-54,-47,-54,-65,-66,-65,-63,-72,-65,-43,-53,-60,-57,-64,-61,-73,-65,-65,A20
-64,-66,-59,-62,-56,-61,-66,-65,-59,-72,-64,-68,-54,-62,-57,-45,-54,-59,A76
-62,-63,-77,-58,-67,-50,-58,-51,-56,-67,-63,-62,-61,-57,-67,-49,-48,-64,A68
-72,-64,-69,-63,-64,-56,-56,-47,-52,-63,-65,-65,-60,-58,-58,-75,-57,-50,B64
-56,-65,-68,-76,-68,-65,-73,-76,-75,-56,-55,-56,-66,-72,-65,-66,-74,-72,A1
-63,-66,-65,-76,-63,-58,-50,-60,-65,-59,-66,-63,-58,-53,-49,-43,-56,-60,A59
-66,-61,-52,-66,-62,-77,-82,-77,-70,-68,-56,-63,-59,-71,-62,-63,-69,-79,A26
-82,-70,-61,-66,-70,-58,-66,-71,-80,-62,-68,-72,-71,-72,-67,-62,-64,-68,A34
-63,-58,-62,-58,-61,-69,-51,-55,-61,-64,-65,-68,-73,-48,-57,-53,-61,-65,B48
-79,-85,-70,-66,-65,-72,-64,-70,-61,-77,-81,-78,-74,-81,-78,-70,-61,-60,B74
-68,-62,-62,-53,-60,-52,-68,-71,-70,-73,-61,-65,-63,-65,-63,-62,-63,-65,A33
-55,-66,-53,-57,-62,-65,-68,-67,-66,-61,-57,-57,-61,-63,-68,-64,-59,-66,A28
-70,-65,-73,-63,-65,-45,-58,-71,-63,-63,-74,-65,-54,-39,-45,-58,-61,-66,A51
-63,-69,-73,-59,-57,-53,-67,-76,-71,-57,-56,-64,-56,-80,-62,-66,-75,-79,A33
-56,-44,-58,-68,-68,-58,-73,-66,-66,-50,-62,-51,-60,-65,-65,-69,-64,-66,A16
-71,-71,-69,-66,-77,-68,-64,-57,-57,-68,-73,-74,-70,-61,-74,-67,-64,-55,B65
-69,-63,-65,-68,-82,-75,-85,-76,-83,-76,-69,-66,-69,-69,-74,-78,-81,-83,B21
-62,-71,-63,-71,-62,-67,-55,-48,-49,-68,-64,-65,-70,-59,-68,-45,-46,-54,B60
-74,-69,-62,-61,-62,-63,-55,-61,-56,-76,-72,-78,-64,-64,-51,-55,-64,-61,B49
-61,-61,-62,-72,-65,-67,-76,-77,-75,-57,-53,-57,-63,-68,-79,-79,-82,-81,A17
-69,-72,-71,-68,-75,-63,-64,-72,-63,-63,-65,-63,-66,-57,-50,-54,-62,-57,A58
-65,-55,-57,-48,-56,-54,-58,-61,-56,-65,-65,-59,-48,-57,-73,-60,-74,-70,B31
-79,-68,-66,-65,-63,-80,-83,-67,-62,-77,-78,-81,-81,-61,-68,-63,-67,-68,B54
-77,-83,-65,-72,-64,-70,-64,-61,-64,-79,-81,-75,-73,-63,-75,-69,-50,-64,B62
-74,-72,-64,-75,-61,-55,-61,-67,-69,-75,-67,-62,-65,-61,-52,-55,-71,-71,A45
-65,-57,-55,-66,-64,-64,-73,-69,-71,-67,-65,-54,-68,-63,-70,-75,-74,-73,B26
-65,-70,-55,-60,-55,-58,-71,-71,-69,-70,-66,-63,-58,-66,-70,-82,-85,-76,B38
-75,-73,-61,-73,-62,-68,-65,-48,-49,-79,-79,-65,-73,-57,-65,-54,-51,-55,B63
-66,-69,-55,-60,-56,-58,-71,-70,-68,-71,-66,-63,-58,-67,-70,-87,-85,-76,B38
-70,-81,-64,-77,-67,-64,-68,-78,-71,-59,-63,-68,-61,-71,-66,-81,-76,-75,A25
-46,-62,-65,-70,-70,-72,-79,-84,-78,-58,-59,-61,-68,-70,-71,-70,-76,-73,A7
-80,-86,-69,-66,-64,-72,-64,-69,-60,-76,-77,-78,-77,-82,-80,-70,-60,-59,B74
-66,-69,-77,-63,-58,-64,-57,-64,-66,-62,-66,-69,-57,-56,-69,-53,-61,-54,A54
-68,-66,-70,-67,-67,-57,-62,-73,-59,-67,-74,-80,-66,-63,-66,-52,-54,-60,A69
-56,-47,-57,-69,-69,-58,-74,-67,-65,-49,-63,-53,-59,-64,-65,-71,-64,-66,A16
-84,-73,-67,-79,-69,-69,-62,-51,-56,-82,-72,-79,-68,-65,-67,-59,-56,-55,B80
-70,-61,-66,-53,-51,-63,-84,-57,-69,-77,-67,-66,-61,-59,-71,-73,-65,-76,B37
-58,-46,-60,-53,-61,-62,-67,-74,-64,-52,-57,-54,-66,-58,-68,-61,-64,-67,B8
-64,-66,-59,-62,-56,-61,-68,-67,-58,-73,-64,-68,-56,-62,-57,-45,-54,-58,A76
-63,-70,-64,-71,-77,-67,-95,-81,-76,-63,-68,-70,-81,-95,-75,-85,-78,-95,B5
-63,-58,-61,-58,-61,-67,-49,-55,-62,-62,-65,-68,-75,-50,-57,-53,-61,-65,B48
-95,-52,-66,-95,-95,-68,-66,-95,-95,-95,-95,-95,-57,-95,-95,-67,-95,-95,B23
-67,-72,-66,-72,-58,-45,-56,-66,-75,-64,-66,-65,-70,-52,-64,-48,-59,-63,A56
-69,-66,-73,-66,-63,-68,-65,-59,-58,-78,-70,-70,-76,-69,-69,-56,-61,-57,B57
-74,-62,-60,-61,-59,-52,-66,-68,-68,-64,-66,-63,-57,-67,-54,-62,-68,-70,A42
-63,-69,-60,-54,-64,-53,-81,-66,-60,-57,-70,-56,-57,-72,-60,-66,-59,-62,A36
-80,-95,-75,-71,-78,-78,-67,-66,-39,-83,-77,-81,-70,-82,-65,-56,-55,-60,A70
-68,-65,-69,-64,-63,-75,-69,-58,-58,-81,-70,-69,-67,-67,-68,-57,-61,-59,B57
-70,-61,-67,-83,-71,-80,-82,-83,-85,-62,-68,-69,-83,-70,-76,-85,-84,-81,B1
-68,-66,-70,-69,-67,-57,-62,-73,-59,-67,-75,-80,-66,-64,-66,-52,-54,-62,A69
-62,-71,-62,-60,-55,-70,-52,-51,-53,-72,-69,-65,-62,-63,-51,-59,-68,-61,B51
-84,-73,-67,-79,-69,-69,-62,-49,-56,-83,-72,-81,-68,-65,-67,-59,-56,-55,B80
-67,-58,-56,-68,-62,-54,-53,-56,-53,-66,-63,-66,-61,-45,-46,-50,-51,-56,B47
-50,-66,-78,-65,-69,-67,-77,-77,-72,-50,-54,-58,-74,-69,-73,-65,-86,-76,A3
-59,-68,-71,-67,-56,-60,-55,-53,-61,-57,-64,-71,-57,-62,-50,-46,-56,-53,A63
-53,-66,-73,-75,-95,-61,-79,-75,-71,-50,-56,-59,-66,-75,-78,-67,-83,-75,A3
-67,-65,-61,-63,-50,-56,-67,-76,-63,-54,-53,-57,-47,-63,-59,-61,-61,-66,A39
-64,-68,-63,-67,-66,-54,-61,-51,-45,-77,-64,-63,-69,-60,-59,-53,-48,-50,A71
-74,-69,-64,-70,-64,-62,-61,-41,-56,-61,-69,-67,-62,-62,-57,-48,-48,-58,A67
-68,-84,-71,-62,-62,-63,-62,-75,-60,-95,-82,-73,-69,-65,-43,-57,-73,-68,B50
-66,-64,-69,-61,-58,-61,-53,-58,-63,-80,-74,-83,-67,-61,-56,-61,-66,-65,B45
-83,-83,-66,-77,-69,-71,-56,-57,-53,-81,-77,-83,-67,-65,-67,-71,-60,-53,B66
-61,-64,-78,-57,-71,-50,-58,-52,-57,-69,-63,-61,-61,-57,-66,-49,-48,-64,A68
-64,-71,-64,-68,-61,-57,-61,-54,-66,-70,-68,-65,-73,-65,-49,-45,-52,-50,A72
-67,-65,-68,-81,-74,-82,-80,-95,-77,-63,-68,-61,-67,-69,-95,-77,-77,-76,A2
-50,-65,-76,-64,-69,-67,-79,-78,-72,-52,-56,-58,-75,-68,-72,-66,-86,-76,A3
-49,-49,-71,-64,-63,-68,-67,-74,-78,-58,-61,-72,-67,-78,-73,-74,-72,-81,B2
-80,-81,-74,-69,-74,-83,-71,-65,-40,-84,-85,-78,-71,-81,-64,-59,-56,-58,A70
-64,-68,-60,-61,-55,-58,-80,-60,-57,-72,-64,-67,-54,-61,-57,-46,-54,-54,A76
-50,-48,-43,-65,-61,-55,-66,-68,-62,-62,-57,-64,-68,-67,-67,-66,-67,-66,A23
-63,-65,-61,-67,-60,-60,-50,-60,-65,-58,-69,-60,-59,-53,-50,-44,-56,-68,A59
-64,-70,-59,-65,-58,-57,-57,-62,-50,-84,-63,-71,-60,-59,-70,-66,-62,-46,B76
-60,-58,-49,-45,-60,-55,-72,-58,-61,-64,-68,-45,-61,-64,-58,-59,-62,-61,B28
-63,-70,-64,-71,-78,-68,-95,-81,-75,-63,-68,-70,-81,-95,-74,-86,-84,-95,B5
-73,-63,-68,-63,-65,-56,-56,-47,-52,-62,-66,-66,-60,-57,-58,-75,-56,-49,B64
-65,-56,-75,-72,-83,-70,-82,-79,-83,-68,-64,-83,-73,-84,-77,-74,-71,-76,B9
-62,-69,-66,-63,-68,-62,-48,-54,-48,-70,-75,-73,-69,-51,-63,-47,-51,-58,B59
-73,-68,-76,-72,-67,-74,-59,-67,-62,-86,-84,-82,-71,-62,-67,-59,-66,-63,B58
-60,-53,-61,-54,-52,-59,-59,-62,-56,-60,-45,-45,-61,-56,-70,-69,-68,-66,B19
